UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"1907 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","708","78.29%"
"1908 - A","United States President","Joel Skousen","0","83.17%"
"1908 - A","United States President","Kamala D. Harris","419","83.17%"
"1908 - A","United States President","Chase Oliver","5","83.17%"
"1908 - A","United States President","Donald J. Trump","486","83.17%"
"1908 - A","United States President","Claudia De la Cruz","1","83.17%"
"1908 - A","United States President","Shiva Ayyadurai","0","83.17%"
"1908 - A","United States President","Randall Terry","5","83.17%"
"1908 - A","United States President","Jill Stein","3","83.17%"
"1908 - A","United States President","Robert F Kennedy Jr.","16","83.17%"
"1908 - A","United States President","Brian Larry Kienitz","0","83.17%"
"1908 - A","United States President","Peter Sonski","0","83.17%"
"1908 - A","United States President","Unassigned write-ins","7","83.17%"
"1908 - A","United States Representative District 2","Idaho Law - Carta Sierra","18","83.17%"
"1908 - A","United States Representative District 2","David Roth","377","83.17%"
"1908 - A","United States Representative District 2","Todd Corsetti","55","83.17%"
"1908 - A","United States Representative District 2","Mike Simpson","454","83.17%"
"1908 - A","State Senator District 19","Melissa Wintrow","536","83.17%"
"1908 - A","State Representative District 19 Seat A","Monica C. Church","414","83.17%"
"1908 - A","State Representative District 19 Seat A","Jim Feederle","466","83.17%"
"1908 - A","State Representative District 19 Seat B","Chris Mathias","514","83.17%"
"1908 - A","County Commissioner District 1","Jonathan Lashley","391","83.17%"
"1908 - A","County Commissioner District 1","Ryan Davidson","479","83.17%"
"1908 - A","County Commissioner District 3","Devin Gutierrez","376","83.17%"
"1908 - A","County Commissioner District 3","Tom Dayley","490","83.17%"
"1908 - A","County Sheriff","Doug Traubel","188","83.17%"
"1908 - A","County Sheriff","Matthew Clifford","583","83.17%"
"1908 - A","County Prosecuting Attorney","Johnathan Baldauf","369","83.17%"
"1908 - A","County Prosecuting Attorney","Jan Bennetts","491","83.17%"
"1908 - A","Retain Magistrate Judge Ransom Bailey","YES","476","83.17%"
"1908 - A","Retain Magistrate Judge Ransom Bailey","NO","161","83.17%"
"1908 - A","Retain Magistrate Judge Susan Clark","YES","495","83.17%"
"1908 - A","Retain Magistrate Judge Susan Clark","NO","152","83.17%"
"1908 - A","Retain Magistrate Judge Danica Comstock","YES","471","83.17%"
"1908 - A","Retain Magistrate Judge Danica Comstock","NO","149","83.17%"
"1908 - A","Retain Magistrate Judge Kira L. Dale","YES","456","83.17%"
"1908 - A","Retain Magistrate Judge Kira L. Dale","NO","154","83.17%"
"1908 - A","Retain Magistrate Judge Michael Dean","YES","436","83.17%"
"1908 - A","Retain Magistrate Judge Michael Dean","NO","165","83.17%"
"1908 - A","Retain Magistrate Judge Andrew Ellis","YES","447","83.17%"
"1908 - A","Retain Magistrate Judge Andrew Ellis","NO","153","83.17%"
"1908 - A","Retain Magistrate Judge Laurie A. Fortier","YES","461","83.17%"
"1908 - A","Retain Magistrate Judge Laurie A. Fortier","NO","139","83.17%"
"1908 - A","Retain Magistrate Judge Theresa Gardunia","YES","437","83.17%"
"1908 - A","Retain Magistrate Judge Theresa Gardunia","NO","159","83.17%"
"1908 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","433","83.17%"
"1908 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","165","83.17%"
"1908 - A","Retain Magistrate Judge Regan C. Jameson","YES","449","83.17%"
"1908 - A","Retain Magistrate Judge Regan C. Jameson","NO","148","83.17%"
"1908 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","437","83.17%"
"1908 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","167","83.17%"
"1908 - A","Retain Magistrate Judge David D. Manweiler","YES","435","83.17%"
"1908 - A","Retain Magistrate Judge David D. Manweiler","NO","170","83.17%"
"1908 - A","Retain Magistrate Judge Michael McLennan","YES","445","83.17%"
"1908 - A","Retain Magistrate Judge Michael McLennan","NO","151","83.17%"
"1908 - A","Retain Magistrate Judge Kyle Schou","YES","422","83.17%"
"1908 - A","Retain Magistrate Judge Kyle Schou","NO","164","83.17%"
"1908 - A","Retain Magistrate Judge Diane M Walker","YES","432","83.17%"
"1908 - A","Retain Magistrate Judge Diane M Walker","NO","171","83.17%"
"1908 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","437","83.17%"
"1908 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","153","83.17%"
"1908 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","460","83.17%"
"1908 - A","College of Western Idaho Zone 3","Jim Reames","442","83.17%"
"1908 - A","College of Western Idaho Zone 4","Gary L Smith","444","83.17%"
"1908 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","496","83.17%"
"1908 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","527","83.17%"
"1908 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","365","83.17%"
"1908 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","394","83.17%"
"1908 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","518","83.17%"
"1909 - A","United States President","Joel Skousen","2","81.59%"
"1909 - A","United States President","Kamala D. Harris","641","81.59%"
"1909 - A","United States President","Chase Oliver","6","81.59%"
"1909 - A","United States President","Donald J. Trump","555","81.59%"
"1909 - A","United States President","Claudia De la Cruz","2","81.59%"
"1909 - A","United States President","Shiva Ayyadurai","0","81.59%"
"1909 - A","United States President","Randall Terry","0","81.59%"
"1909 - A","United States President","Jill Stein","7","81.59%"
"1909 - A","United States President","Robert F Kennedy Jr.","25","81.59%"
"1909 - A","United States President","Brian Larry Kienitz","0","81.59%"
"1909 - A","United States President","Peter Sonski","0","81.59%"
"1909 - A","United States President","Unassigned write-ins","10","81.59%"
"1909 - A","United States Representative District 2","Idaho Law - Carta Sierra","11","81.59%"
"1909 - A","United States Representative District 2","David Roth","557","81.59%"
"1909 - A","United States Representative District 2","Todd Corsetti","69","81.59%"
"1909 - A","United States Representative District 2","Mike Simpson","549","81.59%"
"1909 - A","State Senator District 19","Melissa Wintrow","758","81.59%"
"1909 - A","State Representative District 19 Seat A","Monica C. Church","614","81.59%"
"1909 - A","State Representative District 19 Seat A","Jim Feederle","530","81.59%"
"1909 - A","State Representative District 19 Seat B","Chris Mathias","729","81.59%"
"1909 - A","County Commissioner District 1","Jonathan Lashley","586","81.59%"
"1909 - A","County Commissioner District 1","Ryan Davidson","546","81.59%"
"1909 - A","County Commissioner District 3","Devin Gutierrez","563","81.59%"
"1909 - A","County Commissioner District 3","Tom Dayley","555","81.59%"
"1909 - A","County Sheriff","Doug Traubel","273","81.59%"
"1909 - A","County Sheriff","Matthew Clifford","740","81.59%"
"1909 - A","County Prosecuting Attorney","Johnathan Baldauf","555","81.59%"
"1909 - A","County Prosecuting Attorney","Jan Bennetts","568","81.59%"
"1909 - A","Retain Magistrate Judge Ransom Bailey","YES","594","81.59%"
"1909 - A","Retain Magistrate Judge Ransom Bailey","NO","228","81.59%"
"1909 - A","Retain Magistrate Judge Susan Clark","YES","615","81.59%"
"1909 - A","Retain Magistrate Judge Susan Clark","NO","210","81.59%"
"1909 - A","Retain Magistrate Judge Danica Comstock","YES","557","81.59%"
"1909 - A","Retain Magistrate Judge Danica Comstock","NO","197","81.59%"
"1909 - A","Retain Magistrate Judge Kira L. Dale","YES","555","81.59%"
"1909 - A","Retain Magistrate Judge Kira L. Dale","NO","188","81.59%"
"1909 - A","Retain Magistrate Judge Michael Dean","YES","525","81.59%"
"1909 - A","Retain Magistrate Judge Michael Dean","NO","206","81.59%"
"1909 - A","Retain Magistrate Judge Andrew Ellis","YES","532","81.59%"
"1909 - A","Retain Magistrate Judge Andrew Ellis","NO","201","81.59%"
"1909 - A","Retain Magistrate Judge Laurie A. Fortier","YES","544","81.59%"
"1909 - A","Retain Magistrate Judge Laurie A. Fortier","NO","186","81.59%"
"1909 - A","Retain Magistrate Judge Theresa Gardunia","YES","533","81.59%"
"1909 - A","Retain Magistrate Judge Theresa Gardunia","NO","192","81.59%"
"1909 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","520","81.59%"
"1909 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","208","81.59%"
"1909 - A","Retain Magistrate Judge Regan C. Jameson","YES","519","81.59%"
"1909 - A","Retain Magistrate Judge Regan C. Jameson","NO","183","81.59%"
"1909 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","513","81.59%"
"1909 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","198","81.59%"
"1909 - A","Retain Magistrate Judge David D. Manweiler","YES","499","81.59%"
"1909 - A","Retain Magistrate Judge David D. Manweiler","NO","215","81.59%"
"1909 - A","Retain Magistrate Judge Michael McLennan","YES","509","81.59%"
"1909 - A","Retain Magistrate Judge Michael McLennan","NO","198","81.59%"
"1909 - A","Retain Magistrate Judge Kyle Schou","YES","502","81.59%"
"1909 - A","Retain Magistrate Judge Kyle Schou","NO","202","81.59%"
"1909 - A","Retain Magistrate Judge Diane M Walker","YES","503","81.59%"
"1909 - A","Retain Magistrate Judge Diane M Walker","NO","217","81.59%"
"1909 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","498","81.59%"
"1909 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","200","81.59%"
"1909 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","569","81.59%"
"1909 - A","College of Western Idaho Zone 3","Jim Reames","530","81.59%"
"1909 - A","College of Western Idaho Zone 4","Gary L Smith","523","81.59%"
"1909 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","607","81.59%"
"1909 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","696","81.59%"
"1909 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","499","81.59%"
"1909 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","611","81.59%"
"1909 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","601","81.59%"
"1910 - A","United States President","Joel Skousen","1","72.37%"
"1910 - A","United States President","Kamala D. Harris","644","72.37%"
"1910 - A","United States President","Chase Oliver","7","72.37%"
"1910 - A","United States President","Donald J. Trump","460","72.37%"
"1910 - A","United States President","Claudia De la Cruz","1","72.37%"
"1910 - A","United States President","Shiva Ayyadurai","1","72.37%"
"1910 - A","United States President","Randall Terry","1","72.37%"
"1910 - A","United States President","Jill Stein","3","72.37%"
"1910 - A","United States President","Robert F Kennedy Jr.","15","72.37%"
"1910 - A","United States President","Brian Larry Kienitz","0","72.37%"
"1910 - A","United States President","Peter Sonski","0","72.37%"
"1910 - A","United States President","Unassigned write-ins","6","72.37%"
"1910 - A","United States Representative District 2","Idaho Law - Carta Sierra","13","72.37%"
"1910 - A","United States Representative District 2","David Roth","590","72.37%"
"1910 - A","United States Representative District 2","Todd Corsetti","49","72.37%"
"1910 - A","United States Representative District 2","Mike Simpson","429","72.37%"
"1910 - A","State Senator District 19","Melissa Wintrow","770","72.37%"
"1910 - A","State Representative District 19 Seat A","Monica C. Church","628","72.37%"
"1910 - A","State Representative District 19 Seat A","Jim Feederle","435","72.37%"
"1910 - A","State Representative District 19 Seat B","Chris Mathias","754","72.37%"
"1910 - A","County Commissioner District 1","Jonathan Lashley","608","72.37%"
"1910 - A","County Commissioner District 1","Ryan Davidson","459","72.37%"
"1910 - A","County Commissioner District 3","Devin Gutierrez","606","72.37%"
"1910 - A","County Commissioner District 3","Tom Dayley","459","72.37%"
"1910 - A","County Sheriff","Doug Traubel","266","72.37%"
"1910 - A","County Sheriff","Matthew Clifford","663","72.37%"
"1910 - A","County Prosecuting Attorney","Johnathan Baldauf","586","72.37%"
"1910 - A","County Prosecuting Attorney","Jan Bennetts","463","72.37%"
"1910 - A","Retain Magistrate Judge Ransom Bailey","YES","560","72.37%"
"1910 - A","Retain Magistrate Judge Ransom Bailey","NO","219","72.37%"
"1910 - A","Retain Magistrate Judge Susan Clark","YES","594","72.37%"
"1910 - A","Retain Magistrate Judge Susan Clark","NO","181","72.37%"
"1910 - A","Retain Magistrate Judge Danica Comstock","YES","563","72.37%"
"1910 - A","Retain Magistrate Judge Danica Comstock","NO","176","72.37%"
"1910 - A","Retain Magistrate Judge Kira L. Dale","YES","559","72.37%"
"1910 - A","Retain Magistrate Judge Kira L. Dale","NO","178","72.37%"
"1910 - A","Retain Magistrate Judge Michael Dean","YES","525","72.37%"
"1910 - A","Retain Magistrate Judge Michael Dean","NO","195","72.37%"
"1910 - A","Retain Magistrate Judge Andrew Ellis","YES","537","72.37%"
"1910 - A","Retain Magistrate Judge Andrew Ellis","NO","189","72.37%"
"1910 - A","Retain Magistrate Judge Laurie A. Fortier","YES","565","72.37%"
"1910 - A","Retain Magistrate Judge Laurie A. Fortier","NO","169","72.37%"
"1910 - A","Retain Magistrate Judge Theresa Gardunia","YES","544","72.37%"
"1910 - A","Retain Magistrate Judge Theresa Gardunia","NO","186","72.37%"
"1910 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","541","72.37%"
"1910 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","190","72.37%"
"1910 - A","Retain Magistrate Judge Regan C. Jameson","YES","518","72.37%"
"1910 - A","Retain Magistrate Judge Regan C. Jameson","NO","193","72.37%"
"1910 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","542","72.37%"
"1910 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","183","72.37%"
"1910 - A","Retain Magistrate Judge David D. Manweiler","YES","507","72.37%"
"1910 - A","Retain Magistrate Judge David D. Manweiler","NO","212","72.37%"
"1910 - A","Retain Magistrate Judge Michael McLennan","YES","518","72.37%"
"1910 - A","Retain Magistrate Judge Michael McLennan","NO","190","72.37%"
"1910 - A","Retain Magistrate Judge Kyle Schou","YES","508","72.37%"
"1910 - A","Retain Magistrate Judge Kyle Schou","NO","205","72.37%"
"1910 - A","Retain Magistrate Judge Diane M Walker","YES","527","72.37%"
"1910 - A","Retain Magistrate Judge Diane M Walker","NO","202","72.37%"
"1910 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","525","72.37%"
"1910 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","185","72.37%"
"1910 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","607","72.37%"
"1910 - A","College of Western Idaho Zone 3","Jim Reames","577","72.37%"
"1910 - A","College of Western Idaho Zone 4","Gary L Smith","580","72.37%"
"1910 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","642","72.37%"
"1910 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","571","72.37%"
"1910 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","527","72.37%"
"1910 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","584","72.37%"
"1910 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","529","72.37%"
"1911 - A","United States President","Joel Skousen","2","79.60%"
"1911 - A","United States President","Kamala D. Harris","805","79.60%"
"1911 - A","United States President","Chase Oliver","8","79.60%"
"1911 - A","United States President","Donald J. Trump","520","79.60%"
"1911 - A","United States President","Claudia De la Cruz","4","79.60%"
"1911 - A","United States President","Shiva Ayyadurai","0","79.60%"
"1911 - A","United States President","Randall Terry","1","79.60%"
"1911 - A","United States President","Jill Stein","6","79.60%"
"1911 - A","United States President","Robert F Kennedy Jr.","30","79.60%"
"1911 - A","United States President","Brian Larry Kienitz","0","79.60%"
"1911 - A","United States President","Peter Sonski","0","79.60%"
"1911 - A","United States President","Unassigned write-ins","19","79.60%"
"1911 - A","United States Representative District 2","Idaho Law - Carta Sierra","19","79.60%"
"1911 - A","United States Representative District 2","David Roth","714","79.60%"
"1911 - A","United States Representative District 2","Todd Corsetti","66","79.60%"
"1911 - A","United States Representative District 2","Mike Simpson","547","79.60%"
"1911 - A","State Senator District 19","Melissa Wintrow","925","79.60%"
"1911 - A","State Representative District 19 Seat A","Monica C. Church","801","79.60%"
"1911 - A","State Representative District 19 Seat A","Jim Feederle","519","79.60%"
"1911 - A","State Representative District 19 Seat B","Chris Mathias","904","79.60%"
"1911 - A","County Commissioner District 1","Jonathan Lashley","762","79.60%"
"1911 - A","County Commissioner District 1","Ryan Davidson","553","79.60%"
"1911 - A","County Commissioner District 3","Devin Gutierrez","762","79.60%"
"1911 - A","County Commissioner District 3","Tom Dayley","552","79.60%"
"1911 - A","County Sheriff","Doug Traubel","251","79.60%"
"1911 - A","County Sheriff","Matthew Clifford","870","79.60%"
"1911 - A","County Prosecuting Attorney","Johnathan Baldauf","702","79.60%"
"1911 - A","County Prosecuting Attorney","Jan Bennetts","605","79.60%"
"1911 - A","Retain Magistrate Judge Ransom Bailey","YES","752","79.60%"
"1911 - A","Retain Magistrate Judge Ransom Bailey","NO","190","79.60%"
"1911 - A","Retain Magistrate Judge Susan Clark","YES","769","79.60%"
"1911 - A","Retain Magistrate Judge Susan Clark","NO","180","79.60%"
"1911 - A","Retain Magistrate Judge Danica Comstock","YES","735","79.60%"
"1911 - A","Retain Magistrate Judge Danica Comstock","NO","172","79.60%"
"1911 - A","Retain Magistrate Judge Kira L. Dale","YES","724","79.60%"
"1911 - A","Retain Magistrate Judge Kira L. Dale","NO","179","79.60%"
"1911 - A","Retain Magistrate Judge Michael Dean","YES","706","79.60%"
"1911 - A","Retain Magistrate Judge Michael Dean","NO","180","79.60%"
"1911 - A","Retain Magistrate Judge Andrew Ellis","YES","715","79.60%"
"1911 - A","Retain Magistrate Judge Andrew Ellis","NO","175","79.60%"
"1911 - A","Retain Magistrate Judge Laurie A. Fortier","YES","715","79.60%"
"1911 - A","Retain Magistrate Judge Laurie A. Fortier","NO","174","79.60%"
"1911 - A","Retain Magistrate Judge Theresa Gardunia","YES","707","79.60%"
"1911 - A","Retain Magistrate Judge Theresa Gardunia","NO","183","79.60%"
"1911 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","687","79.60%"
"1911 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","203","79.60%"
"1911 - A","Retain Magistrate Judge Regan C. Jameson","YES","701","79.60%"
"1911 - A","Retain Magistrate Judge Regan C. Jameson","NO","171","79.60%"
"1911 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","705","79.60%"
"1911 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","181","79.60%"
"1911 - A","Retain Magistrate Judge David D. Manweiler","YES","700","79.60%"
"1911 - A","Retain Magistrate Judge David D. Manweiler","NO","186","79.60%"
"1911 - A","Retain Magistrate Judge Michael McLennan","YES","684","79.60%"
"1911 - A","Retain Magistrate Judge Michael McLennan","NO","181","79.60%"
"1911 - A","Retain Magistrate Judge Kyle Schou","YES","690","79.60%"
"1911 - A","Retain Magistrate Judge Kyle Schou","NO","187","79.60%"
"1911 - A","Retain Magistrate Judge Diane M Walker","YES","666","79.60%"
"1911 - A","Retain Magistrate Judge Diane M Walker","NO","219","79.60%"
"1911 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","691","79.60%"
"1911 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","178","79.60%"
"1911 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","708","79.60%"
"1911 - A","College of Western Idaho Zone 3","Jim Reames","666","79.60%"
"1911 - A","College of Western Idaho Zone 4","Gary L Smith","659","79.60%"
"1911 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","819","79.60%"
"1911 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","687","79.60%"
"1911 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","651","79.60%"
"1911 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","811","79.60%"
"1911 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","551","79.60%"
"1912 - A","United States President","Joel Skousen","1","77.35%"
"1912 - A","United States President","Kamala D. Harris","753","77.35%"
"1912 - A","United States President","Chase Oliver","12","77.35%"
"1912 - A","United States President","Donald J. Trump","353","77.35%"
"1912 - A","United States President","Claudia De la Cruz","0","77.35%"
"1912 - A","United States President","Shiva Ayyadurai","1","77.35%"
"1912 - A","United States President","Randall Terry","0","77.35%"
"1912 - A","United States President","Jill Stein","3","77.35%"
"1912 - A","United States President","Robert F Kennedy Jr.","16","77.35%"
"1912 - A","United States President","Brian Larry Kienitz","0","77.35%"
"1912 - A","United States President","Peter Sonski","0","77.35%"
"1912 - A","United States President","Unassigned write-ins","13","77.35%"
"1912 - A","United States Representative District 2","Idaho Law - Carta Sierra","8","77.35%"
"1912 - A","United States Representative District 2","David Roth","643","77.35%"
"1912 - A","United States Representative District 2","Todd Corsetti","44","77.35%"
"1912 - A","United States Representative District 2","Mike Simpson","412","77.35%"
"1912 - A","State Senator District 19","Melissa Wintrow","817","77.35%"
"1912 - A","State Representative District 19 Seat A","Monica C. Church","734","77.35%"
"1912 - A","State Representative District 19 Seat A","Jim Feederle","352","77.35%"
"1912 - A","State Representative District 19 Seat B","Chris Mathias","797","77.35%"
"1912 - A","County Commissioner District 1","Jonathan Lashley","695","77.35%"
"1912 - A","County Commissioner District 1","Ryan Davidson","385","77.35%"
"1912 - A","County Commissioner District 3","Devin Gutierrez","681","77.35%"
"1912 - A","County Commissioner District 3","Tom Dayley","392","77.35%"
"1912 - A","County Sheriff","Doug Traubel","182","77.35%"
"1912 - A","County Sheriff","Matthew Clifford","732","77.35%"
"1912 - A","County Prosecuting Attorney","Johnathan Baldauf","643","77.35%"
"1912 - A","County Prosecuting Attorney","Jan Bennetts","435","77.35%"
"1912 - A","Retain Magistrate Judge Ransom Bailey","YES","586","77.35%"
"1912 - A","Retain Magistrate Judge Ransom Bailey","NO","181","77.35%"
"1912 - A","Retain Magistrate Judge Susan Clark","YES","623","77.35%"
"1912 - A","Retain Magistrate Judge Susan Clark","NO","152","77.35%"
"1912 - A","Retain Magistrate Judge Danica Comstock","YES","598","77.35%"
"1912 - A","Retain Magistrate Judge Danica Comstock","NO","134","77.35%"
"1912 - A","Retain Magistrate Judge Kira L. Dale","YES","583","77.35%"
"1912 - A","Retain Magistrate Judge Kira L. Dale","NO","156","77.35%"
"1912 - A","Retain Magistrate Judge Michael Dean","YES","554","77.35%"
"1912 - A","Retain Magistrate Judge Michael Dean","NO","172","77.35%"
"1912 - A","Retain Magistrate Judge Andrew Ellis","YES","566","77.35%"
"1912 - A","Retain Magistrate Judge Andrew Ellis","NO","155","77.35%"
"1912 - A","Retain Magistrate Judge Laurie A. Fortier","YES","578","77.35%"
"1912 - A","Retain Magistrate Judge Laurie A. Fortier","NO","142","77.35%"
"1912 - A","Retain Magistrate Judge Theresa Gardunia","YES","574","77.35%"
"1912 - A","Retain Magistrate Judge Theresa Gardunia","NO","145","77.35%"
"1912 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","563","77.35%"
"1912 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","159","77.35%"
"1912 - A","Retain Magistrate Judge Regan C. Jameson","YES","547","77.35%"
"1912 - A","Retain Magistrate Judge Regan C. Jameson","NO","148","77.35%"
"1912 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","551","77.35%"
"1912 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","152","77.35%"
"1912 - A","Retain Magistrate Judge David D. Manweiler","YES","540","77.35%"
"1912 - A","Retain Magistrate Judge David D. Manweiler","NO","178","77.35%"
"1912 - A","Retain Magistrate Judge Michael McLennan","YES","526","77.35%"
"1912 - A","Retain Magistrate Judge Michael McLennan","NO","168","77.35%"
"1912 - A","Retain Magistrate Judge Kyle Schou","YES","522","77.35%"
"1912 - A","Retain Magistrate Judge Kyle Schou","NO","175","77.35%"
"1912 - A","Retain Magistrate Judge Diane M Walker","YES","551","77.35%"
"1912 - A","Retain Magistrate Judge Diane M Walker","NO","169","77.35%"
"1912 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","535","77.35%"
"1912 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","163","77.35%"
"1912 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","578","77.35%"
"1912 - A","College of Western Idaho Zone 3","Jim Reames","554","77.35%"
"1912 - A","College of Western Idaho Zone 4","Gary L Smith","547","77.35%"
"1912 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","695","77.35%"
"1912 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","507","77.35%"
"1912 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","592","77.35%"
"1912 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","729","77.35%"
"1912 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","400","77.35%"
"1913 - A","United States President","Joel Skousen","0","78.23%"
"1913 - A","United States President","Kamala D. Harris","744","78.23%"
"1913 - A","United States President","Chase Oliver","5","78.23%"
"1913 - A","United States President","Donald J. Trump","282","78.23%"
"1913 - A","United States President","Claudia De la Cruz","2","78.23%"
"1913 - A","United States President","Shiva Ayyadurai","0","78.23%"
"1913 - A","United States President","Randall Terry","0","78.23%"
"1913 - A","United States President","Jill Stein","6","78.23%"
"1913 - A","United States President","Robert F Kennedy Jr.","13","78.23%"
"1913 - A","United States President","Brian Larry Kienitz","0","78.23%"
"1913 - A","United States President","Peter Sonski","0","78.23%"
"1913 - A","United States President","Unassigned write-ins","10","78.23%"
"1913 - A","United States Representative District 2","Idaho Law - Carta Sierra","1","78.23%"
"1913 - A","United States Representative District 2","David Roth","626","78.23%"
"1913 - A","United States Representative District 2","Todd Corsetti","31","78.23%"
"1913 - A","United States Representative District 2","Mike Simpson","363","78.23%"
"1913 - A","State Senator District 19","Melissa Wintrow","781","78.23%"
"1913 - A","State Representative District 19 Seat A","Monica C. Church","731","78.23%"
"1913 - A","State Representative District 19 Seat A","Jim Feederle","280","78.23%"
"1913 - A","State Representative District 19 Seat B","Chris Mathias","772","78.23%"
"1913 - A","County Commissioner District 1","Jonathan Lashley","682","78.23%"
"1913 - A","County Commissioner District 1","Ryan Davidson","315","78.23%"
"1913 - A","County Commissioner District 3","Devin Gutierrez","662","78.23%"
"1913 - A","County Commissioner District 3","Tom Dayley","332","78.23%"
"1913 - A","County Sheriff","Doug Traubel","155","78.23%"
"1913 - A","County Sheriff","Matthew Clifford","690","78.23%"
"1913 - A","County Prosecuting Attorney","Johnathan Baldauf","620","78.23%"
"1913 - A","County Prosecuting Attorney","Jan Bennetts","371","78.23%"
"1913 - A","Retain Magistrate Judge Ransom Bailey","YES","584","78.23%"
"1913 - A","Retain Magistrate Judge Ransom Bailey","NO","112","78.23%"
"1913 - A","Retain Magistrate Judge Susan Clark","YES","594","78.23%"
"1913 - A","Retain Magistrate Judge Susan Clark","NO","99","78.23%"
"1913 - A","Retain Magistrate Judge Danica Comstock","YES","535","78.23%"
"1913 - A","Retain Magistrate Judge Danica Comstock","NO","91","78.23%"
"1913 - A","Retain Magistrate Judge Kira L. Dale","YES","518","78.23%"
"1913 - A","Retain Magistrate Judge Kira L. Dale","NO","106","78.23%"
"1913 - A","Retain Magistrate Judge Michael Dean","YES","509","78.23%"
"1913 - A","Retain Magistrate Judge Michael Dean","NO","99","78.23%"
"1913 - A","Retain Magistrate Judge Andrew Ellis","YES","515","78.23%"
"1913 - A","Retain Magistrate Judge Andrew Ellis","NO","99","78.23%"
"1913 - A","Retain Magistrate Judge Laurie A. Fortier","YES","519","78.23%"
